col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,retail_price,discounted_price,product_rating,discount,shipping,date
0,0,0,0,1,0,0,0,1,1,3450,1999,1,42.06,0,25/01/2021
0,0,0,0,0,0,0,0,1,2,2499,1330,3,46.78,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,2999,1910,5,36.31,0,10/01/2021
0,0,1,0,0,0,0,0,1,1,6499,4550,3,29.99,0,10/01/2021
0,0,1,0,0,0,0,0,1,1,9999,5300,1,46.99,0,10/01/2021
0,0,0,0,0,0,0,0,1,2,1599,949,5,40.65,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,3999,2599,4,35.01,0,10/01/2021
0,0,0,1,0,0,0,0,1,1,2500,1118,4,55.28,0,10/01/2021
0,0,0,1,0,0,0,0,1,1,3499,2525,2,27.84,0,25/01/2021
0,0,0,0,0,0,1,0,1,1,5399,2150,1,60.18,0,10/01/2021
1,0,1,0,0,0,0,0,1,0,2300,1649,5,28.3,0,10/01/2021
2,0,0,0,0,0,0,0,1,0,3499,2000,2,42.84,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,44880,22440,4,50.0,0,10/01/2021
1,0,0,1,0,0,0,0,1,0,1350,740,1,45.19,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,2200,1859,4,15.5,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,2599,1199,4,53.87,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,2850,1220,2,57.19,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,2599,1920,2,26.13,0,10/01/2021
0,0,0,0,0,1,0,0,2,0,4499,2849,1,36.67,0,10/01/2021
0,0,0,0,0,2,0,0,1,0,8999,5199,4,42.23,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,8499,4989,4,41.3,0,10/01/2021
1,0,0,0,0,1,0,1,0,0,1145,799,1,30.22,0,10/01/2021
0,0,2,0,0,0,0,0,1,0,2696,2519,4,6.57,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,2393,2063,1,13.79,0,10/01/2021
0,0,1,0,1,0,0,1,0,0,1299,399,2,69.28,0,10/01/2021
1,0,0,1,0,0,0,1,0,0,999,549,1,45.05,0,10/01/2021
1,0,0,1,0,0,0,1,0,0,999,549,1,45.05,0,25/01/2021
0,0,0,1,0,0,1,0,0,1,798,389,5,51.25,0,10/01/2021
0,0,0,0,0,0,1,0,1,1,798,389,5,51.25,0,25/01/2021
0,0,0,1,0,0,1,0,0,1,798,389,5,51.25,0,10/02/2021
1,0,0,1,0,0,0,0,1,0,998,449,1,55.01,0,10/01/2021
0,0,0,0,1,0,1,0,0,1,549,349,2,36.43,40,10/01/2021
0,1,0,0,0,0,1,0,1,0,699,310,1,55.65,40,10/01/2021
0,0,1,0,0,0,1,0,1,0,699,310,3,55.65,40,10/01/2021
1,0,0,0,0,0,1,0,1,0,699,310,4,55.65,40,10/01/2021
0,0,0,0,1,0,1,0,1,0,799,298,4,62.7,40,10/01/2021
0,0,0,0,0,0,1,1,1,0,799,298,5,62.7,40,10/01/2021
0,0,0,0,0,0,2,0,1,0,799,298,5,62.7,40,10/01/2021
1,0,0,0,1,0,0,1,0,0,869,869,1,0.0,0,10/01/2021
0,0,1,1,0,1,0,0,0,0,2999,1799,1,40.01,0,10/01/2021
0,2,0,0,0,0,1,0,0,0,999,649,3,35.04,0,10/01/2021
0,0,1,0,0,1,0,0,0,1,850,650,4,23.53,0,10/01/2021
0,0,2,0,1,0,0,0,0,0,665,399,5,40.0,0,10/01/2021
0,0,2,0,1,0,0,0,0,0,665,399,5,40.0,0,25/01/2021
0,0,2,0,1,0,0,0,0,0,665,399,5,40.0,0,10/02/2021
0,0,2,0,1,0,0,0,0,0,665,399,5,40.0,0,25/02/2021
0,0,2,0,1,0,0,0,0,0,665,399,5,40.0,0,10/03/2021
0,0,1,1,1,0,0,0,0,0,700,525,1,25.0,0,10/01/2021
0,0,1,0,0,0,0,0,0,2,425,299,3,29.65,40,10/01/2021
0,0,2,0,0,0,0,0,0,1,1250,990,1,20.8,0,10/01/2021
0,0,0,0,2,0,0,0,1,0,899,499,1,44.49,0,10/01/2021
0,0,0,0,2,0,0,0,1,0,899,499,1,44.49,0,25/01/2021
0,1,1,0,1,0,0,0,0,0,749,349,3,53.4,40,10/01/2021
0,1,1,0,1,0,0,0,0,0,749,349,3,53.4,40,25/01/2021
0,0,1,0,1,0,1,0,0,0,899,499,5,44.49,0,10/01/2021
1,0,1,0,0,0,1,0,0,0,1299,779,4,40.03,0,10/01/2021
1,0,1,0,0,0,1,0,0,0,1299,779,4,40.03,0,25/01/2021
0,0,1,0,0,2,0,0,0,0,999,699,3,30.03,0,10/01/2021
0,0,0,1,0,1,1,0,0,0,2499,1799,1,28.01,0,10/01/2021
0,1,0,0,0,1,1,0,0,0,2499,1799,2,28.01,0,10/01/2021
0,0,1,0,0,1,1,0,0,0,2499,1799,2,28.01,0,10/01/2021
0,1,1,0,0,1,0,0,0,0,999,699,2,30.03,0,10/01/2021
0,0,0,1,0,0,0,1,0,1,499,399,1,20.04,0,10/01/2021
0,0,0,1,0,0,1,1,0,0,499,399,1,20.04,0,25/01/2021
0,0,0,1,0,0,0,1,0,1,499,399,1,20.04,0,10/02/2021
0,0,0,1,0,0,0,1,0,1,499,399,1,20.04,0,25/02/2021
0,1,0,1,0,0,0,1,0,0,399,299,1,25.06,40,10/03/2021
0,0,0,1,0,0,0,0,1,1,499,399,3,20.04,0,10/01/2021
0,0,1,0,2,0,0,0,0,0,2800,1800,3,35.71,0,10/01/2021
0,0,0,1,0,0,0,0,1,1,299,249,3,16.72,40,10/01/2021
0,0,0,1,0,0,0,0,1,1,399,249,5,37.59,40,25/01/2021
0,0,1,0,0,0,0,0,1,1,999,649,2,35.04,0,10/01/2021
0,0,0,0,0,0,0,0,2,1,699,449,3,35.77,0,10/01/2021
0,0,0,0,0,1,0,0,2,0,799,799,3,0.0,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,799,799,3,0.0,0,25/01/2021
0,0,1,0,0,0,0,2,0,0,899,399,4,55.62,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,445,345,2,22.47,40,10/01/2021
0,0,1,0,0,0,1,1,0,0,1450,1450,3,0.0,0,10/01/2021
0,0,0,0,2,0,1,0,0,0,2499,2000,5,19.97,0,10/01/2021
0,0,2,0,1,0,0,0,0,0,1500,1200,1,20.0,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,7999,2499,2,68.76,0,10/01/2021
0,0,0,0,0,0,0,1,1,1,13500,12500,3,7.41,0,10/01/2021
0,0,0,0,0,0,0,0,1,2,5900,5000,5,15.25,0,10/01/2021
0,0,0,0,0,0,1,0,1,1,5000,4200,5,16.0,0,10/01/2021
0,0,0,0,0,0,0,0,2,1,11999,11400,3,4.99,0,10/01/2021
0,0,0,0,0,0,0,1,1,1,15700,14900,1,5.1,0,10/01/2021
0,0,0,0,0,0,0,0,2,1,7000,6200,3,11.43,0,10/01/2021
0,0,0,0,0,0,0,1,1,1,6800,6100,4,10.29,0,10/01/2021
0,0,0,1,0,0,0,0,1,1,7000,6500,2,7.14,0,10/01/2021
0,0,1,0,0,0,0,0,1,1,6500,5700,3,12.31,0,10/01/2021
1,1,0,0,0,0,0,1,0,0,2499,1999,3,20.01,0,10/01/2021
1,0,0,0,0,0,1,0,1,0,500,349,2,30.2,40,10/01/2021
0,1,0,0,1,0,0,0,1,0,3999,2490,5,37.73,0,10/01/2021
1,0,0,0,1,0,0,0,1,0,8999,4890,4,45.66,0,25/01/2021
0,0,0,0,1,0,1,0,1,0,1499,850,1,43.3,0,10/01/2021
0,1,0,1,0,0,1,0,0,0,650,650,4,0.0,0,10/01/2021
0,0,0,1,0,1,0,1,0,0,995,299,1,69.95,40,10/01/2021
0,0,0,0,1,0,1,0,1,0,799,339,2,57.57,40,10/01/2021
0,2,0,0,0,0,0,0,1,0,499,249,5,50.1,40,10/01/2021
0,1,1,0,0,0,0,0,1,0,1299,949,1,26.94,0,10/01/2021
0,1,0,0,0,1,0,0,1,0,299,149,1,50.17,40,10/01/2021
0,1,0,0,0,1,0,0,1,0,299,149,5,50.17,40,10/01/2021
0,1,0,0,0,0,0,0,2,0,299,149,5,50.17,40,10/02/2021
0,1,0,0,1,0,0,0,1,0,499,249,5,50.1,40,25/01/2021
0,1,0,0,1,0,0,0,1,0,499,249,3,50.1,40,25/01/2021
0,1,0,0,0,0,0,0,2,0,699,449,1,35.77,0,10/02/2021
0,1,0,0,0,0,0,0,2,0,699,449,3,35.77,0,10/02/2021
0,1,0,0,1,0,0,0,1,0,1299,949,1,26.94,0,10/01/2021
0,1,1,0,0,0,0,0,1,0,1299,949,3,26.94,0,25/02/2021
0,1,0,0,0,0,0,0,2,0,299,138,1,53.85,40,10/01/2021
0,1,0,0,0,1,0,0,1,0,499,189,1,62.12,40,25/01/2021
0,1,0,0,0,0,0,0,1,1,299,149,1,50.17,40,10/01/2021
0,1,0,0,0,0,1,0,1,0,299,149,2,50.17,40,10/01/2021
0,1,0,1,0,0,0,0,1,0,499,249,2,50.1,40,25/01/2021
0,2,0,0,0,0,0,0,1,0,499,249,3,50.1,40,25/01/2021
0,1,0,1,0,0,0,0,1,0,699,449,3,35.77,0,10/02/2021
1,1,0,0,0,0,0,0,1,0,699,449,2,35.77,0,10/02/2021
0,1,0,0,0,1,0,0,1,0,1299,949,4,26.94,0,25/02/2021
0,1,1,0,1,0,0,0,0,0,349,249,2,28.65,40,10/01/2021
1,0,0,0,1,0,1,0,0,0,4500,2690,3,40.22,0,10/01/2021
0,0,0,0,1,0,0,0,2,0,2490,1495,3,39.96,0,10/01/2021
0,0,0,0,2,0,0,0,1,0,2490,1495,3,39.96,0,25/01/2021
0,0,0,0,1,0,0,1,1,0,1890,1130,3,40.21,0,10/02/2021
0,0,0,0,2,0,0,0,1,0,2490,1495,3,39.96,0,25/02/2021
0,0,0,0,1,0,0,1,1,0,1890,1130,3,40.21,0,10/01/2021
1,0,0,0,0,1,1,0,0,0,575,431,4,25.04,0,10/01/2021
0,1,0,0,0,0,0,1,0,1,999,449,1,55.06,0,10/01/2021
0,1,0,0,0,0,0,1,0,1,999,449,1,55.06,0,25/01/2021
1,1,0,0,0,0,0,1,0,0,999,499,5,50.05,0,10/01/2021
1,1,0,0,0,0,0,1,0,0,999,499,5,50.05,0,25/01/2021
1,1,0,0,0,0,0,1,0,0,999,499,5,50.05,0,10/02/2021
1,1,0,0,0,0,0,1,0,0,999,499,5,50.05,0,25/02/2021
1,1,0,0,0,0,0,1,0,0,799,400,5,49.94,0,10/03/2021
1,0,0,1,1,0,0,0,0,0,1600,1449,2,9.44,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,3750,3375,2,10.0,0,10/01/2021
1,0,0,0,1,0,1,0,0,0,3000,1773,5,40.9,0,10/01/2021
1,0,0,0,1,1,0,0,0,0,3000,1718,4,42.73,0,10/01/2021
1,1,0,0,1,0,0,0,0,0,2500,1300,5,48.0,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,3500,1913,5,45.34,0,10/01/2021
2,0,0,0,1,0,0,0,0,0,1999,1999,5,0.0,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,1800,1399,3,22.28,0,10/01/2021
1,0,0,0,1,0,0,1,0,0,3500,1899,5,45.74,0,10/01/2021
2,0,0,0,1,0,0,0,0,0,2500,1196,1,52.16,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,3500,1315,5,62.43,0,10/01/2021
1,0,0,0,1,0,0,0,1,0,3500,1705,2,51.29,0,10/01/2021
1,0,0,0,1,1,0,0,0,0,3999,3246,4,18.83,0,10/01/2021
1,0,0,0,1,0,0,1,0,0,7500,3600,4,52.0,0,10/01/2021
1,0,0,0,2,0,0,0,0,0,3500,1675,3,52.14,0,10/01/2021
2,0,0,0,1,0,0,0,0,0,3500,3399,1,2.89,0,10/01/2021
1,0,0,0,1,1,0,0,0,0,2500,1787,5,28.52,0,10/01/2021
1,0,0,0,1,0,0,0,1,0,4000,2559,3,36.02,0,10/01/2021
1,0,0,0,1,1,0,0,0,0,2800,1105,3,60.54,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,1400,799,2,42.93,0,10/01/2021
1,0,0,0,1,0,0,0,1,0,1500,1231,3,17.93,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,9500,4527,2,52.35,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,7500,4239,3,43.48,0,10/01/2021
1,0,0,0,1,0,0,1,0,0,4000,2680,5,33.0,0,10/01/2021
1,0,0,0,1,0,0,1,0,0,2200,1546,4,29.73,0,10/01/2021
1,0,0,0,1,0,1,0,0,0,2500,999,3,60.04,0,10/01/2021
1,0,0,0,1,0,0,0,1,0,1500,1030,3,31.33,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,2999,1749,3,41.68,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,499,499,3,0.0,0,10/01/2021
0,1,0,0,0,0,0,0,1,1,950,500,4,47.37,0,10/01/2021
0,1,0,0,0,0,0,2,0,0,749,469,3,37.38,0,10/01/2021
1,1,0,0,0,0,0,0,0,1,899,399,5,55.62,0,10/01/2021
1,1,0,0,0,0,0,0,0,1,1099,499,5,54.6,0,25/01/2021
1,1,0,0,0,0,0,0,0,1,899,399,5,55.62,0,10/02/2021
1,0,1,0,0,0,0,0,0,1,2999,899,5,70.02,0,25/02/2021
0,0,1,0,0,0,0,0,1,1,799,499,3,37.55,0,10/01/2021
0,1,0,0,0,0,0,0,0,2,399,320,1,19.8,40,10/01/2021
0,3,0,0,0,0,0,0,0,0,399,320,2,19.8,40,10/01/2021
0,1,0,0,1,1,0,0,0,0,5999,3599,5,40.01,0,10/01/2021
0,1,0,0,1,1,0,0,0,0,4999,2999,5,40.01,0,10/01/2021
0,1,0,0,1,1,0,0,0,0,3999,2199,5,45.01,0,25/01/2021
0,1,0,0,1,1,0,0,0,0,5499,2999,5,45.46,0,10/02/2021
0,1,0,1,1,0,0,0,0,0,6599,3999,3,39.4,0,10/01/2021
0,0,2,0,0,0,1,0,0,0,1099,359,3,67.33,40,10/01/2021
0,0,1,0,0,0,1,1,0,0,499,499,3,0.0,0,10/01/2021
0,0,0,0,0,2,0,0,1,0,500,399,3,20.2,0,10/01/2021
0,1,1,0,0,0,1,0,0,0,2020,1616,3,20.0,0,10/01/2021
0,1,0,0,0,0,1,1,0,0,2020,1616,1,20.0,0,10/01/2021
0,1,0,0,0,2,0,0,0,0,1700,699,3,58.88,0,10/01/2021
0,0,0,0,0,0,1,1,0,1,1999,995,3,50.23,0,10/01/2021
0,0,0,0,0,0,1,1,0,1,1599,795,3,50.28,0,25/01/2021
0,0,0,0,0,0,1,0,1,1,4699,2345,4,50.1,0,10/01/2021
0,0,0,0,0,0,1,0,0,2,1399,695,5,50.32,0,10/01/2021
0,1,0,0,0,0,1,0,0,1,1899,945,4,50.24,0,10/01/2021
0,0,0,2,1,0,0,0,0,0,3800,2900,1,23.68,0,10/01/2021
0,0,1,0,0,0,1,0,1,0,900,500,2,44.44,0,10/01/2021
0,1,0,0,0,0,0,1,0,1,3499,1199,2,65.73,0,10/01/2021
0,0,0,0,0,1,1,0,1,0,200,160,5,20.0,40,10/01/2021
0,0,0,0,0,1,0,0,0,2,1399,399,3,71.48,0,10/01/2021
0,0,0,0,0,1,0,0,0,2,1399,399,3,71.48,0,25/01/2021
0,0,0,1,0,0,0,0,0,2,2000,1499,1,25.05,0,10/01/2021
0,1,0,1,0,0,0,0,0,1,900,725,5,19.44,0,10/01/2021
0,0,1,0,1,0,0,0,1,0,399,206,1,48.37,40,10/01/2021
0,1,1,0,1,0,0,0,0,0,999,650,4,34.93,0,10/01/2021
0,1,0,0,1,0,0,0,0,1,999,650,5,34.93,0,25/01/2021
0,3,0,0,0,0,0,0,0,0,999,650,2,34.93,0,10/01/2021
0,2,0,0,0,0,0,0,1,0,999,650,2,34.93,0,25/01/2021
0,2,0,0,0,0,0,1,0,0,999,799,1,20.02,0,10/01/2021
0,1,0,0,2,0,0,0,0,0,11499,9499,5,17.39,0,10/01/2021
0,0,0,2,0,0,0,0,0,1,3700,1850,5,50.0,0,10/01/2021
0,0,1,0,0,0,1,0,1,0,1490,820,2,44.97,0,10/01/2021
1,0,0,1,0,0,1,0,0,0,745,675,1,9.4,0,10/01/2021
1,0,1,1,0,0,0,0,0,0,885,805,2,9.04,0,10/01/2021
1,0,0,2,0,0,0,0,0,0,1019,925,4,9.22,0,10/01/2021
1,0,0,2,0,0,0,0,0,0,945,859,4,9.1,0,25/01/2021
1,0,0,1,0,1,0,0,0,0,885,805,3,9.04,0,10/02/2021
1,0,0,1,1,0,0,0,0,0,805,729,5,9.44,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,805,729,2,9.44,0,25/01/2021
1,0,0,1,0,0,0,0,1,0,585,529,1,9.57,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,945,475,1,49.74,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,525,475,1,9.52,0,25/01/2021
1,0,0,1,0,0,0,1,0,0,1019,915,3,10.21,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,695,629,2,9.5,0,10/01/2021
1,0,1,0,0,0,0,0,0,1,769,699,5,9.1,0,10/01/2021
1,0,0,1,0,1,0,0,0,0,695,629,1,9.5,0,10/01/2021
1,0,0,1,0,1,0,0,0,0,745,675,1,9.4,0,25/01/2021
1,0,0,1,0,0,1,0,0,0,1155,1049,5,9.18,0,10/02/2021
1,0,0,1,0,0,0,0,0,1,985,895,5,9.14,0,10/01/2021
2,0,0,0,0,1,0,0,0,0,365,329,4,9.86,40,10/01/2021
1,0,0,0,0,0,1,0,0,1,3289,2649,1,19.46,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,935,849,1,9.2,0,10/01/2021
1,0,1,1,0,0,0,0,0,0,985,895,3,9.14,0,10/01/2021
2,0,0,1,0,0,0,0,0,0,715,649,5,9.23,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,449,409,3,8.91,0,10/01/2021
1,0,0,1,1,0,0,0,0,0,449,409,3,8.91,0,25/01/2021
1,0,0,2,0,0,0,0,0,0,1035,939,4,9.28,0,10/01/2021
1,0,0,2,0,0,0,0,0,0,1035,939,4,9.28,0,25/01/2021
1,0,0,1,0,0,0,1,0,0,789,719,2,8.87,0,10/01/2021
1,0,0,1,0,0,0,0,1,0,915,829,2,9.4,0,10/01/2021
1,0,0,1,0,0,0,0,1,0,1009,915,2,9.32,0,10/01/2021
0,0,0,1,1,0,0,1,0,0,2199,1299,4,40.93,0,10/01/2021
0,0,0,1,0,0,0,1,1,0,1899,1099,3,42.13,0,10/01/2021
0,1,0,2,0,0,0,0,0,0,2899,1499,1,48.29,0,10/01/2021
0,1,1,1,0,0,0,0,0,0,2899,1499,1,48.29,0,25/01/2021
0,1,0,1,1,0,0,0,0,0,1999,949,3,52.53,0,10/01/2021
0,0,0,1,0,1,1,0,0,0,999,649,5,35.04,0,10/01/2021
0,0,0,1,0,1,1,0,0,0,999,649,5,35.04,0,25/01/2021
0,0,0,1,0,1,1,0,0,0,999,649,5,35.04,0,10/02/2021
0,0,0,1,0,1,1,0,0,0,999,699,5,30.03,0,25/02/2021
0,0,0,2,0,0,0,1,0,0,2999,929,2,69.02,0,10/01/2021
0,2,0,1,0,0,0,0,0,0,1499,699,5,53.37,0,10/01/2021
0,2,0,1,0,0,0,0,0,0,1999,1299,3,35.02,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,1999,799,1,60.03,0,10/01/2021
0,1,0,2,0,0,0,0,0,0,3499,999,1,71.45,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,1725,690,5,60.0,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,1725,690,5,60.0,0,25/01/2021
2,0,0,0,0,0,0,0,0,1,1725,690,5,60.0,0,10/02/2021
1,0,0,0,1,0,0,0,0,1,1545,618,5,60.0,0,10/01/2021
1,0,0,0,0,1,0,0,0,1,1690,676,2,60.0,0,10/01/2021
1,0,0,0,0,1,0,0,0,1,1838,735,2,60.01,0,25/01/2021
1,1,0,0,0,0,0,0,0,1,1293,517,2,60.02,0,10/01/2021
1,1,0,0,0,0,0,0,0,1,1293,517,2,60.02,0,25/01/2021
1,0,0,1,0,0,0,0,0,1,1510,604,5,60.0,0,10/01/2021
1,0,0,0,0,1,0,0,1,0,5023,4269,3,15.01,0,10/01/2021
0,0,1,0,0,0,0,0,0,2,2599,2359,4,9.23,0,10/01/2021
1,1,0,0,0,0,1,0,0,0,2450,490,2,80.0,0,10/01/2021
1,1,0,0,0,0,1,0,0,0,2367,473,3,80.02,0,10/01/2021
1,2,0,0,0,0,0,0,0,0,1100,220,5,80.0,40,10/01/2021
0,0,0,1,0,0,1,0,1,0,1760,879,2,50.06,0,10/01/2021
0,1,0,1,0,0,1,0,0,0,1100,549,2,50.09,0,10/01/2021
0,0,0,1,1,0,1,0,0,0,2000,999,4,50.05,0,10/01/2021
1,0,0,1,0,0,1,0,0,0,2760,1379,5,50.04,0,10/01/2021
0,0,0,1,0,0,1,0,0,1,1360,679,3,50.07,0,10/01/2021
0,1,0,0,0,1,0,0,1,0,1499,653,3,56.44,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,2299,1999,5,13.05,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/02/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/02/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/03/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/03/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/04/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/04/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/05/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/05/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/06/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/06/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/07/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/07/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/08/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/08/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/09/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/09/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/10/2021
1,1,0,1,0,0,0,0,0,0,999,599,4,40.04,0,25/10/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/11/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/11/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,10/12/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,25/12/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/02/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/03/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/04/2021
1,1,0,1,0,0,0,0,0,0,999,599,4,40.04,0,17/05/2021
1,1,0,1,0,0,0,0,0,0,999,599,4,40.04,0,17/06/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/07/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/08/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/09/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/10/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/11/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,17/12/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/02/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/03/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/04/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/05/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/06/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/07/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/08/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/09/2021
1,1,0,1,0,0,0,0,0,0,999,599,4,40.04,0,21/10/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/11/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,21/12/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/02/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/03/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/04/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/05/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/06/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/07/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/08/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/09/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/10/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/11/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,14/12/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30-02-2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/03/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/04/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/05/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/06/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/07/2021
1,1,0,1,0,0,0,0,0,0,999,599,4,40.04,0,30/08/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/09/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/10/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/11/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,30/12/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,05/01/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,05/02/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,05/03/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,05/04/2021
1,1,0,1,0,0,0,0,0,0,999,599,4,40.04,0,05/05/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,05/06/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,05/07/2021
1,1,0,1,0,0,0,0,0,0,2199,599,4,72.76,0,05/08/2021
